0.296	127
0.297	127
0.298	127
0.299	127
0.3	125
0.301	127
0.302	127
0.303	127
0.304	127
0.305	127
0.306	127
0.307	127
0.308	127
0.309	127
0.31	127
0.311	127
0.312	127
0.313	127
0.314	127
0.315	127
0.316	127
0.317	127
0.318	127
0.319	127
0.32	127
0.321	127
0.322	127
0.323	127
0.324	127
0.325	127
0.326	127
0.327	127
0.328	127
0.329	127
0.33	127
0.331	127
0.332	127
0.333	127
0.334	127
0.335	127
0.336	127
0.337	127
0.338	127
0.339	125
0.34	127
0.341	127
0.342	127
0.343	127
0.344	127
0.345	127
0.346	127
0.347	127
0.348	127
0.349	127
0.35	127
0.351	127
0.352	127
0.353	127
0.354	127
0.355	127
0.356	127
0.357	127
0.358	127
0.359	127
0.36	127
0.361	127
0.362	127
0.363	125
0.364	127
0.365	127
0.366	127
0.367	127
0.368	127
0.369	127
0.37	127
0.371	127
0.372	127
0.373	127
0.374	127
0.375	127
0.376	127
0.377	127
0.378	127
0.379	127
0.38	127
0.381	127
0.382	127
0.383	127
0.384	127
0.385	127
0.386	127
0.387	127
0.388	127
0.389	127
0.39	127
0.391	127
0.392	127
0.393	127
0.394	127
0.395	127
0.396	127
0.397	127
0.398	127
0.399	127
0.4	127
0.401	127
0.402	127
0.403	127
0.404	127
0.405	127
0.406	127
0.407	127
0.408	127
0.409	127
0.41	127
0.411	127
0.412	127
0.413	127
0.414	127
0.415	127
0.416	127
0.417	127
0.418	127
0.419	127
0.42	127
0.421	127
0.422	127
0.423	127
0.424	127
0.425	127
0.426	127
0.427	127
0.428	127
0.429	127
0.43	127
0.431	127
0.432	127
0.433	127
0.434	127
0.435	127
0.436	127
0.437	127
0.438	127
0.439	127
0.44	127
0.441	128
0.442	126
0.443	127
0.444	127
0.445	127
0.446	127
0.447	127
0.448	127
0.449	127
0.45	127
0.451	127
0.452	127
0.453	127
0.454	127
0.455	127
0.456	127
0.457	127
0.458	127
0.459	127
0.46	127
0.461	127
0.462	127
0.463	127
0.464	127
0.465	127
0.466	127
0.467	127
0.468	127
0.469	127
0.47	127
0.471	127
0.472	127
0.473	127
0.474	127
0.475	127
0.476	127
0.477	127
0.478	127
0.479	127
0.48	127
0.481	127
0.482	127
0.483	127
0.484	127
0.485	127
0.486	127
0.487	127
0.488	127
0.489	127
0.49	127
0.491	127
0.492	127
0.493	127
0.494	127
0.495	127
0.496	127
0.497	127
0.498	127
0.499	127
0.5	127
0.501	127
0.502	127
0.503	127
0.504	128
0.505	128
0.506	127
0.507	127
0.508	127
0.509	127
0.51	127
0.511	127
0.512	127
0.513	127
0.514	127
0.515	127
0.516	127
0.517	127
0.518	127
0.519	127
0.52	127
0.521	127
0.522	127
0.523	127
0.524	127
0.525	127
0.526	127
0.527	127
0.528	127
0.529	127
0.53	127
0.531	127
0.532	127
0.533	127
0.534	127
0.535	127
0.536	127
0.537	127
0.538	127
0.539	127
0.54	127
0.541	127
0.542	127
0.543	127
0.544	127
0.545	127
0.546	127
0.547	127
0.548	127
0.549	127
0.55	127
0.551	127
0.552	127
0.553	127
0.554	127
0.555	127
0.556	127
0.557	127
0.558	127
0.559	127
0.56	127
0.561	127
0.562	127
0.563	127
0.564	127
0.565	127
0.566	127
0.567	127
0.568	127
0.569	127
0.57	128
0.571	128
0.572	127
0.573	127
0.574	127
0.575	127
0.576	127
0.577	127
0.578	127
0.579	127
0.58	127
0.581	127
0.582	127
0.583	127
0.584	127
0.585	127
0.586	128
0.587	127
0.588	127
0.589	127
0.59	127
0.591	127
0.592	127
0.593	127
0.594	127
0.595	127
0.596	127
0.597	127
0.598	127
0.599	127
0.6	127
0.601	127
0.602	127
0.603	127
0.604	127
0.605	127
0.606	127
0.607	127
0.608	128
0.609	127
0.61	127
0.611	127
0.612	127
0.613	127
0.614	127
0.615	127
0.616	127
0.617	127
0.618	127
0.619	127
0.62	127
0.621	127
0.622	127
0.623	127
0.624	127
0.625	127
0.626	127
0.627	127
0.628	127
0.629	127
0.63	127
0.631	127
0.632	127
0.633	127
0.634	127
0.635	127
0.636	127
0.637	127
0.638	127
0.639	127
0.64	127
0.641	127
0.642	127
0.643	127
0.644	127
0.645	127
0.646	127
0.647	127
0.648	127
0.649	127
0.65	127
0.651	127
0.652	127
0.653	127
0.654	127
0.655	127
0.656	128
0.657	127
0.658	127
0.659	127
0.66	127
0.661	127
0.662	127
0.663	127
0.664	127
0.665	127
0.666	127
0.667	127
0.668	127
0.669	127
0.67	127
0.671	127
0.672	127
0.673	127
0.674	127
0.675	127
0.676	127
0.677	127
0.678	127
0.679	127
0.68	127
0.681	127
0.682	127
0.683	127
0.684	127
0.685	127
0.686	127
0.687	127
0.688	127
0.689	127
0.69	127
0.691	127
0.692	127
0.693	127
0.694	127
0.695	127
0.696	127
0.697	127
0.698	127
0.699	127
0.7	127
0.701	127
0.702	127
0.703	127
0.704	127
0.705	127
0.706	127
0.707	127
0.708	127
0.709	127
0.71	127
0.711	127
0.712	127
0.713	127
0.714	127
0.715	127
0.716	127
0.717	127
0.718	127
0.719	127
0.72	127
0.721	127
0.722	127
0.723	127
0.724	127
0.725	127
0.726	127
0.727	127
0.728	127
0.729	127
0.73	127
0.731	127
0.732	127
0.733	127
0.734	127
0.735	127
0.736	127
0.737	127
0.738	127
0.739	127
0.74	127
0.741	127
0.742	127
0.743	127
0.744	127
0.745	127
0.746	127
0.747	127
0.748	127
0.749	127
0.75	127
0.751	127
0.752	127
0.753	128
0.754	127
0.755	127
0.756	127
0.757	127
0.758	127
0.759	127
0.76	127
0.761	127
0.762	127
0.763	127
0.764	127
0.765	127
0.766	127
0.767	127
0.768	127
0.769	127
0.77	127
0.771	127
0.772	127
0.773	127
0.774	127
0.775	127
0.776	127
0.777	127
0.778	127
0.779	127
0.78	127
0.781	127
0.782	127
0.783	128
0.784	127
0.785	127
0.786	127
0.787	127
0.788	127
0.789	127
0.79	127
0.791	127
0.792	127
0.793	127
0.794	127
0.795	127
0.796	127
0.797	127
0.798	127
0.799	127
0.8	127
0.801	127
0.802	127
0.803	127
0.804	126
0.805	127
0.806	127
0.807	127
0.808	127
0.809	127
0.81	127
0.811	127
0.812	127
0.813	127
0.814	127
0.815	127
0.816	127
0.817	127
0.818	127
0.819	127
0.82	127
0.821	127
0.822	127
0.823	127
0.824	127
0.825	127
0.826	127
0.827	127
0.828	127
0.829	127
0.83	127
0.831	127
0.832	127
0.833	127
0.834	127
0.835	127
0.836	127
0.837	127
0.838	127
0.839	127
0.84	127
0.841	127
0.842	127
0.843	127
0.844	127
0.845	127
0.846	127
0.847	127
0.848	127
0.849	127
0.85	127
0.851	127
0.852	127
0.853	127
0.854	127
0.855	127
0.856	127
0.857	127
0.858	127
0.859	127
0.86	127
0.861	127
0.862	127
0.863	127
0.864	127
0.865	127
0.866	127
0.867	127
0.868	127
0.869	127
0.87	127
0.871	127
0.872	127
0.873	127
0.874	127
0.875	127
0.876	127
0.877	127
0.878	127
0.879	127
0.88	127
0.881	127
0.882	127
0.883	127
0.884	127
0.885	127
0.886	127
0.887	127
0.888	127
0.889	127
0.89	127
0.891	127
0.892	127
0.893	127
0.894	127
0.895	127
0.896	127
0.897	127
0.898	127
0.899	127
0.9	127
0.901	127
0.902	127
0.903	127
0.904	127
0.905	127
0.906	127
0.907	127
0.908	127
0.909	127
0.91	127
0.911	127
0.912	127
0.913	127
0.914	127
0.915	127
0.916	127
0.917	127
0.918	127
0.919	127
0.92	127
0.921	127
0.922	127
0.923	127
0.924	127
0.925	127
0.926	127
0.927	127
0.928	127
0.929	127
0.93	127
0.931	127
0.932	127
0.933	127
0.934	127
0.935	127
0.936	127
0.937	127
0.938	127
0.939	127
0.94	127
0.941	127
0.942	127
0.943	127
0.944	127
0.945	127
0.946	127
0.947	127
0.948	127
0.949	127
0.95	127
0.951	127
0.952	127
0.953	127
0.954	127
0.955	127
0.956	127
0.957	127
0.958	127
0.959	127
0.96	127
0.961	127
0.962	127
0.963	127
0.964	127
0.965	127
0.966	127
0.967	127
0.968	127
0.969	127
0.97	127
0.971	127
0.972	127
0.973	128
0.974	127
0.975	127
0.976	127
0.977	127
0.978	127
0.979	127
0.98	127
0.981	127
0.982	127
0.983	127
0.984	127
0.985	127
0.986	127
0.987	127
0.988	127
0.989	127
0.99	127
0.991	127
0.992	127
0.993	127
0.994	127
0.995	127
0.996	127
0.997	127
0.998	127
0.999	127
1	127
1.001	127
1.002	127
1.003	127
1.004	127
1.005	127
1.006	127
1.007	127
1.008	127
1.009	127
1.01	127
1.011	127
1.012	127
1.013	127
1.014	127
1.015	127
1.016	127
1.017	127
1.018	127
1.019	127
1.02	127
1.021	127
1.022	127
1.023	127
1.024	128
1.025	127
1.026	127
1.027	127
1.028	127
1.029	127
1.03	127
1.031	127
1.032	127
1.033	127
1.034	127
1.035	127
1.036	127
1.037	127
1.038	127
1.039	127
1.04	127
1.041	127
1.042	127
1.043	127
1.044	127
1.045	127
1.046	127
1.047	127
1.048	127
1.049	127
1.05	127
1.051	127
1.052	127
1.053	127
1.054	127
1.055	127
1.056	127
1.057	127
1.058	127
1.059	127
1.06	127
1.061	127
1.062	127
1.063	127
1.064	127
1.065	127
1.066	127
1.067	127
1.068	127
1.069	127
1.07	127
1.071	127
1.072	127
1.073	127
1.074	127
1.075	127
1.076	127
1.077	127
1.078	127
1.079	127
1.08	127
1.081	127
1.082	127
1.083	127
1.084	127
1.085	127
1.086	127
1.087	127
1.088	127
1.089	127
1.09	127
1.091	127
1.092	127
1.093	127
1.094	127
1.095	127
1.096	127
1.097	127
1.098	127
1.099	127
1.1	127
1.101	127
1.102	127
1.103	127
1.104	127
1.105	127
1.106	127
1.107	127
1.108	127
1.109	127
1.11	127
1.111	127
1.112	127
1.113	127
1.114	127
1.115	127
1.116	127
1.117	127
1.118	127
1.119	127
1.12	127
1.121	127
1.122	127
1.123	127
1.124	127
1.125	127
1.126	127
1.127	127
1.128	127
1.129	127
1.13	127
1.131	128
1.132	127
1.133	127
1.134	127
1.135	127
1.136	127
1.137	127
1.138	127
1.139	127
1.14	127
1.141	127
1.142	127
1.143	127
1.144	127
1.145	127
1.146	127
1.147	127
1.148	127
1.149	127
1.15	127
1.151	127
1.152	127
1.153	127
1.154	127
1.155	127
1.156	127
1.157	127
1.158	127
1.159	127
1.16	127
1.161	127
1.162	127
1.163	127
1.164	127
1.165	127
1.166	127
1.167	127
1.168	127
1.169	127
1.17	127
1.171	127
1.172	127
1.173	127
1.174	127
1.175	127
1.176	127
1.177	127
1.178	127
1.179	127
1.18	127
1.181	127
1.182	127
1.183	127
1.184	127
1.185	127
1.186	127
1.187	127
1.188	127
1.189	127
1.19	127
1.191	127
1.192	128
1.193	127
1.194	127
1.195	127
1.196	127
1.197	127
1.198	127
1.199	127
1.2	127
1.201	127
1.202	127
1.203	127
1.204	127
1.205	127
1.206	127
1.207	127
1.208	127
1.209	127
1.21	128
1.211	127
1.212	127
1.213	127
1.214	127
1.215	127
1.216	128
1.217	127
1.218	127
1.219	127
1.22	127
1.221	127
1.222	127
1.223	127
1.224	127
1.225	128
1.226	127
1.227	127
1.228	127
1.229	128
1.23	127
1.231	127
1.232	127
1.233	127
1.234	127
1.235	128
1.236	127
1.237	127
1.238	128
1.239	127
1.24	127
1.241	127
1.242	127
1.243	127
1.244	127
1.245	127
1.246	128
1.247	127
1.248	127
1.249	127
1.25	127
1.251	127
1.252	127
1.253	127
1.254	127
1.255	127
1.256	127
1.257	127
1.258	127
1.259	127
1.26	127
1.261	128
1.262	127
1.263	127
1.264	127
1.265	127
1.266	127
1.267	127
1.268	127
1.269	128
1.27	127
1.271	127
1.272	127
1.273	127
1.274	127
1.275	127
1.276	127
1.277	127
1.278	127
1.279	128
1.28	127
1.281	127
1.282	127
1.283	127
1.284	127
1.285	127
1.286	127
1.287	128
1.288	127
1.289	127
1.29	127
1.291	127
1.292	128
1.293	127
1.294	127
1.295	127
1.296	127
1.297	127
1.298	127
1.299	127
1.3	127
1.301	127
1.302	127
1.303	127
1.304	127
1.305	127
1.306	127
1.307	127
1.308	127
1.309	127
1.31	127
1.311	127
1.312	127
1.313	127
1.314	127
1.315	127
1.316	127
1.317	127
1.318	127
1.319	127
1.32	128
1.321	127
1.322	127
1.323	127
1.324	127
1.325	127
1.326	127
1.327	127
1.328	128
1.329	127
1.33	127
1.331	127
1.332	127
1.333	127
1.334	127
1.335	127
1.336	127
1.337	127
1.338	127
1.339	127
1.34	127
1.341	127
1.342	127
1.343	127
1.344	127
1.345	127
1.346	127
1.347	127
1.348	127
1.349	128
1.35	127
1.351	127
1.352	127
1.353	128
1.354	127
1.355	127
1.356	127
1.357	127
1.358	127
1.359	127
1.36	127
1.361	127
1.362	127
1.363	127
1.364	127
1.365	127
1.366	127
1.367	127
1.368	127
1.369	127
1.37	127
1.371	127
1.372	127
1.373	127
1.374	127
1.375	127
1.376	127
1.377	127
1.378	127
1.379	127
1.38	127
1.381	127
1.382	127
1.383	127
1.384	127
1.385	128
1.386	127
1.387	127
1.388	127
1.389	127
1.39	127
1.391	127
1.392	127
1.393	127
1.394	127
1.395	127
1.396	127
1.397	127
1.398	127
1.399	127
1.4	127
1.401	127
1.402	127
1.403	127
1.404	127
1.405	127
1.406	127
1.407	127
1.408	127
1.409	127
1.41	127
1.411	127
1.412	127
1.413	128
1.414	127
1.415	127
1.416	127
1.417	127
1.418	127
1.419	127
1.42	127
1.421	128
1.422	127
1.423	127
1.424	128
1.425	127
1.426	128
1.427	128
1.428	127
1.429	128
1.43	128
1.431	128
1.432	128
1.433	127
1.434	128
1.435	127
1.436	128
1.437	127
1.438	127
1.439	127
1.44	127
1.441	127
1.442	127
1.443	127
1.444	127
1.445	127
1.446	127
1.447	128
1.448	128
1.449	127
1.45	127
1.451	127
1.452	127
1.453	127
1.454	127
1.455	127
1.456	127
1.457	128
1.458	127
1.459	127
1.46	127
1.461	127
1.462	127
1.463	127
1.464	127
1.465	128
1.466	127
1.467	127
1.468	127
1.469	128
1.47	127
1.471	127
1.472	128
1.473	127
1.474	127
1.475	127
1.476	127
1.477	127
1.478	127
1.479	127
1.48	128
1.481	127
1.482	127
1.483	127
1.484	127
1.485	127
1.486	127
1.487	127
1.488	127
1.489	127
1.49	127
1.491	127
1.492	127
1.493	127
1.494	127
1.495	127
1.496	127
1.497	127
1.498	127
1.499	127
1.5	127
1.501	127
1.502	128
1.503	127
1.504	127
1.505	127
1.506	127
1.507	127
1.508	127
1.509	128
1.51	127
1.511	127
1.512	128
1.513	128
1.514	127
1.515	129
1.516	127
1.517	128
1.518	128
1.519	128
1.52	128
1.521	128
1.522	127
1.523	128
1.524	128
1.525	127
1.526	128
1.527	128
1.528	128
1.529	127
1.53	128
1.531	128
1.532	128
1.533	128
1.534	128
1.535	128
1.536	128
1.537	128
1.538	128
1.539	128
1.54	128
1.541	128
1.542	128
1.543	128
1.544	129
1.545	128
1.546	128
1.547	128
1.548	128
1.549	128
1.55	128
1.551	128
1.552	128
1.553	128
1.554	128
1.555	128
1.556	128
1.557	128
1.558	128
1.559	128
1.56	128
1.561	128
1.562	128
1.563	128
1.564	128
1.565	128
1.566	128
1.567	128
1.568	128
1.569	128
1.57	128
1.571	128
1.572	128
1.573	128
1.574	128
1.575	128
1.576	128
1.577	128
1.578	128
1.579	128
1.58	128
1.581	128
1.582	128
1.583	128
1.584	128
1.585	128
1.586	128
1.587	128
1.588	128
1.589	128
1.59	128
1.591	128
1.592	128
1.593	128
1.594	128
1.595	128
1.596	128
1.597	127
1.598	128
1.599	128
1.6	128
1.601	127
1.602	128
1.603	128
1.604	127
1.605	128
1.606	128
1.607	128
1.608	127
1.609	127
1.61	127
1.611	127
1.612	127
1.613	127
1.614	127
1.615	127
1.616	127
1.617	127
1.618	127
1.619	127
1.62	127
1.621	127
1.622	127
1.623	127
1.624	127
1.625	127
1.626	127
1.627	127
1.628	128
1.629	127
1.63	127
1.631	127
1.632	127
1.633	127
1.634	127
1.635	127
1.636	127
1.637	128
1.638	127
1.639	127
1.64	128
1.641	127
1.642	128
1.643	127
1.644	128
1.645	127
1.646	127
1.647	127
1.648	129
1.649	129
1.65	128
1.651	127
1.652	128
1.653	127
1.654	128
1.655	127
1.656	127
1.657	127
1.658	127
1.659	128
1.66	127
1.661	127
1.662	128
1.663	127
1.664	127
1.665	128
1.666	127
1.667	127
1.668	128
1.669	128
1.67	128
1.671	128
1.672	127
1.673	127
1.674	127
1.675	127
1.676	127
1.677	127
1.678	127
1.679	127
1.68	127
1.681	128
1.682	127
1.683	127
1.684	127
1.685	127
1.686	127
1.687	127
1.688	127
1.689	127
1.69	127
1.691	127
1.692	127
1.693	128
1.694	127
1.695	127
1.696	127
1.697	127
1.698	127
1.699	127
1.7	127
1.701	127
1.702	128
1.703	127
1.704	128
1.705	127
1.706	127
1.707	127
1.708	127
1.709	127
1.71	127
1.711	127
1.712	127
1.713	127
1.714	127
1.715	127
1.716	127
1.717	127
1.718	127
1.719	127
1.72	127
1.721	127
1.722	127
1.723	127
1.724	127
1.725	127
1.726	127
1.727	127
1.728	127
1.729	127
1.73	127
1.731	127
1.732	127
1.733	127
1.734	127
1.735	127
1.736	127
1.737	127
1.738	127
1.739	127
1.74	127
1.741	127
1.742	127
1.743	127
1.744	127
1.745	127
1.746	127
1.747	127
1.748	127
1.749	127
1.75	127
1.751	127
1.752	127
1.753	127
1.754	127
1.755	127
1.756	127
1.757	127
1.758	127
1.759	127
1.76	126
1.761	127
1.762	127
1.763	127
1.764	127
1.765	127
1.766	127
1.767	127
1.768	127
1.769	127
1.77	127
1.771	127
1.772	127
1.773	127
1.774	127
1.775	127
1.776	127
1.777	127
1.778	127
1.779	127
1.78	127
1.781	127
1.782	127
1.783	127
1.784	127
1.785	127
1.786	127
1.787	127
1.788	127
1.789	127
1.79	127
1.791	127
1.792	127
1.793	127
1.794	127
1.795	127
1.796	127
1.797	127
1.798	127
1.799	127
1.8	127
1.801	127
1.802	127
1.803	127
1.804	127
1.805	127
1.806	127
1.807	127
1.808	127
1.809	127
1.81	127
1.811	127
1.812	127
1.813	127
1.814	127
1.815	127
1.816	127
1.817	127
1.818	127
1.819	127
1.82	127
1.821	127
1.822	127
1.823	127
1.824	127
1.825	127
1.826	127
1.827	127
1.828	127
1.829	127
1.83	127
1.831	127
1.832	127
1.833	127
1.834	127
1.835	127
1.836	127
1.837	127
1.838	127
1.839	127
1.84	127
1.841	127
1.842	127
1.843	127
1.844	127
1.845	127
1.846	127
1.847	127
1.848	127
1.849	127
1.85	127
1.851	127
1.852	127
1.853	127
1.854	127
1.855	127
1.856	127
1.857	127
1.858	127
1.859	127
1.86	127
1.861	127
1.862	127
1.863	127
1.864	127
1.865	127
1.866	127
1.867	127
1.868	127
1.869	127
1.87	127
1.871	127
1.872	127
1.873	127
1.874	127
1.875	127
1.876	127
1.877	127
1.878	127
1.879	127
1.88	127
1.881	127
1.882	127
1.883	127
1.884	127
1.885	127
1.886	127
1.887	127
1.888	127
1.889	127
1.89	127
1.891	127
1.892	127
1.893	127
1.894	127
1.895	127
1.896	127
1.897	127
1.898	127
1.899	127
1.9	127
1.901	127
1.902	126
1.903	127
1.904	127
1.905	127
1.906	127
1.907	127
1.908	127
1.909	127
1.91	127
1.911	127
1.912	127
1.913	127
1.914	127
1.915	127
1.916	127
1.917	127
1.918	127
1.919	127
1.92	127
1.921	127
1.922	127
1.923	127
1.924	127
1.925	127
1.926	127
1.927	127
1.928	127
1.929	127
1.93	127
1.931	127
1.932	127
1.933	127
1.934	127
1.935	127
1.936	127
1.937	127
1.938	127
1.939	127
1.94	127
1.941	127
1.942	127
1.943	127
1.944	127
1.945	127
1.946	127
1.947	127
1.948	127
1.949	127
1.95	127
1.951	127
1.952	127
1.953	127
1.954	127
1.955	127
1.956	127
1.957	127
1.958	127
1.959	126
1.96	127
1.961	127
1.962	127
1.963	127
1.964	127
1.965	127
1.966	127
1.967	127
1.968	127
1.969	127
1.97	127
1.971	127
1.972	127
1.973	127
1.974	127
1.975	127
1.976	127
1.977	127
1.978	127
1.979	127
1.98	127
1.981	127
1.982	127
1.983	127
1.984	127
1.985	127
1.986	127
1.987	127
1.988	127
1.989	127
1.99	127
1.991	127
1.992	127
1.993	127
1.994	127
1.995	127
1.996	127
1.997	127
1.998	127
1.999	127
2	127
2.001	127
2.002	127
2.003	127
2.004	127
2.005	127
2.006	127
2.007	127
2.008	127
2.009	127
2.01	127
2.011	127
2.012	127
2.013	127
2.014	127
2.015	127
2.016	127
2.017	127
2.018	127
2.019	127
2.02	127
2.021	127
2.022	127
2.023	126
2.024	127
2.025	127
2.026	127
2.027	127
2.028	127
2.029	127
2.03	127
2.031	127
2.032	127
2.033	127
2.034	127
2.035	127
2.036	127
2.037	127
2.038	127
2.039	127
2.04	127
2.041	127
2.042	127
2.043	127
2.044	127
2.045	127
2.046	127
2.047	127
2.048	126
2.049	127
2.05	127
2.051	127
2.052	127
2.053	127
2.054	127
2.055	127
2.056	127
2.057	127
2.058	127
2.059	127
2.06	127
2.061	127
2.062	127
2.063	127
2.064	127
2.065	127
2.066	127
2.067	127
2.068	127
2.069	127
2.07	127
2.071	127
2.072	127
2.073	127
2.074	127
2.075	127
2.076	127
2.077	127
2.078	127
2.079	127
2.08	127
2.081	127
2.082	127
2.083	127
2.084	127
2.085	127
2.086	127
2.087	127
2.088	127
2.089	126
2.09	127
2.091	127
2.092	127
2.093	127
2.094	127
2.095	127
2.096	127
2.097	127
2.098	127
2.099	127
2.1	127
2.101	127
2.102	127
2.103	127
2.104	127
2.105	127
2.106	127
2.107	127
2.108	127
2.109	127
2.11	127
2.111	127
2.112	127
2.113	127
2.114	127
2.115	127
2.116	127
2.117	127
2.118	127
2.119	127
2.12	127
2.121	127
2.122	127
2.123	127
2.124	127
2.125	127
2.126	127
2.127	127
2.128	127
2.129	127
2.13	127
2.131	127
2.132	127
2.133	127
2.134	127
2.135	127
2.136	127
2.137	127
2.138	127
2.139	127
2.14	127
2.141	127
2.142	126
2.143	127
2.144	127
2.145	127
2.146	127
2.147	127
2.148	127
2.149	127
2.15	127
2.151	127
2.152	127
2.153	127
2.154	127
2.155	127
2.156	127
2.157	127
2.158	127
2.159	127
2.16	127
2.161	127
2.162	127
2.163	127
2.164	127
2.165	127
2.166	127
2.167	127
2.168	127
2.169	127
2.17	127
2.171	127
2.172	127
2.173	127
2.174	127
2.175	127
2.176	127
2.177	127
2.178	127
2.179	127
2.18	127
2.181	127
2.182	127
2.183	127
2.184	127
2.185	127
2.186	127
2.187	127
2.188	127
2.189	127
2.19	127
2.191	127
2.192	127
2.193	127
2.194	127
2.195	127
2.196	127
2.197	127
2.198	127
2.199	127
2.2	127
2.201	127
2.202	127
2.203	127
2.204	127
2.205	127
2.206	127
2.207	127
2.208	128
2.209	127
2.21	127
2.211	127
2.212	127
2.213	127
2.214	127
2.215	127
2.216	127
2.217	128
2.218	127
2.219	127
2.22	127
2.221	127
2.222	127
2.223	127
2.224	127
2.225	127
2.226	127
2.227	128
2.228	127
2.229	127
2.23	128
2.231	128
2.232	127
2.233	127
2.234	127
2.235	127
2.236	127
2.237	128
2.238	127
2.239	128
2.24	127
2.241	127
2.242	127
2.243	127
2.244	127
2.245	127
2.246	127
2.247	127
2.248	127
2.249	127
2.25	127
2.251	127
2.252	127
2.253	128
2.254	127
2.255	127
2.256	127
2.257	127
2.258	127
2.259	127
2.26	127
2.261	127
2.262	127
2.263	127
2.264	127
2.265	127
2.266	127
2.267	127
2.268	127
2.269	127
2.27	127
2.271	127
2.272	127
2.273	128
2.274	127
2.275	127
2.276	127
2.277	127
2.278	127
2.279	127
2.28	127
2.281	127
2.282	127
2.283	127
2.284	128
2.285	128
2.286	127
2.287	127
2.288	127
2.289	127
2.29	127
2.291	127
2.292	127
2.293	127
2.294	128
2.295	127
2.296	127
2.297	127
2.298	128
2.299	128
2.3	127
2.301	128
2.302	127
2.303	127
2.304	127
2.305	127
2.306	128
2.307	127
2.308	127
2.309	127
2.31	127
2.311	128
2.312	127
2.313	127
2.314	127
2.315	127
2.316	127
2.317	127
2.318	127
2.319	127
2.32	127
2.321	127
2.322	127
2.323	127
2.324	127
2.325	127
2.326	128
2.327	127
2.328	127
2.329	128
2.33	127
2.331	127
2.332	127
2.333	127
2.334	128
